"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
2006,NA,0.371733333333333,6.6,"Daycent","1_43",1,4,3
2007,0.345944444444444,NA,6.9,"Daycent","1_43",1,4,3
2008,NA,1.42223333333333,6.8,"Daycent","1_43",1,4,3
2009,0.63722,NA,6.7,"Daycent","1_43",1,4,3
2010,NA,1.08361555555556,6.9,"Daycent","1_43",1,4,3
2011,NA,0.500673333333333,6.8,"Daycent","1_43",1,4,3
2012,2.44976222222222,NA,7.1,"Daycent","1_43",1,4,3
2013,NA,0.90824,6.9,"Daycent","1_43",1,4,3
2014,2.18166444444444,NA,7.2,"Daycent","1_43",1,4,3
2015,NA,1.06971555555556,7.2,"Daycent","1_43",1,4,3
2016,2.51788444444444,NA,7.4,"Daycent","1_43",1,4,3
2017,NA,1.41810888888889,7.3,"Daycent","1_43",1,4,3
2018,2.20450888888889,NA,7.5,"Daycent","1_43",1,4,3
2019,NA,1.33794,7.6,"Daycent","1_43",1,4,3
2020,1.57183333333333,NA,7.8,"Daycent","1_43",1,4,3
2021,NA,1.24174,7.7,"Daycent","1_43",1,4,3
2022,NA,0.816773333333333,8,"Daycent","1_43",1,4,3
2023,1.56014,NA,8.1,"Daycent","1_43",1,4,3
2024,NA,1.62105555555556,8,"Daycent","1_43",1,4,3
2025,1.35785555555556,NA,7.9,"Daycent","1_43",1,4,3
2026,NA,1.22858,7.9,"Daycent","1_43",1,4,3
2027,1.42810888888889,NA,7.8,"Daycent","1_43",1,4,3
2028,NA,1.29867777777778,7.8,"Daycent","1_43",1,4,3
2029,0.994915555555556,NA,7.8,"Daycent","1_43",1,4,3
2030,NA,1.37292444444444,7.8,"Daycent","1_43",1,4,3
2031,1.48273777777778,NA,7.7,"Daycent","1_43",1,4,3
2032,NA,2.03431777777778,7.8,"Daycent","1_43",1,4,3
2033,1.48246666666667,NA,7.8,"Daycent","1_43",1,4,3
2034,NA,1.52507111111111,7.9,"Daycent","1_43",1,4,3
2035,1.77061777777778,NA,7.9,"Daycent","1_43",1,4,3
2036,NA,2.21210666666667,7.9,"Daycent","1_43",1,4,3
2037,1.06141111111111,NA,8,"Daycent","1_43",1,4,3
2038,NA,1.40261555555556,8.1,"Daycent","1_43",1,4,3
2039,0.673164444444444,NA,8,"Daycent","1_43",1,4,3
2040,NA,1.68832,8,"Daycent","1_43",1,4,3
2041,1.27048222222222,NA,8,"Daycent","1_43",1,4,3
2042,NA,2.28142222222222,8,"Daycent","1_43",1,4,3
2043,1.48410888888889,NA,8.1,"Daycent","1_43",1,4,3
2044,NA,1.54952888888889,8.2,"Daycent","1_43",1,4,3
2045,2.37851333333333,NA,8.2,"Daycent","1_43",1,4,3
2046,NA,1.29906222222222,8.3,"Daycent","1_43",1,4,3
2047,2.22260222222222,NA,8.3,"Daycent","1_43",1,4,3
2048,NA,0.885786666666667,8.3,"Daycent","1_43",1,4,3
2049,2.36213333333333,NA,8.3,"Daycent","1_43",1,4,3
2050,NA,0.902711111111111,NA,"Daycent","1_43",1,4,3
