"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
2020,NA,0.705424444444444,7.9,"Daycent","5_8",5,8,""
2020,NA,NA,7.9,"Daycent","5_8",5,8,""
2021,NA,NA,8,"Daycent","5_8",5,8,""
2021,2.32268,NA,8,"Daycent","5_8",5,8,""
2022,NA,1.03569333333333,8.2,"Daycent","5_8",5,8,""
2022,0,NA,8.2,"Daycent","5_8",5,8,""
2023,NA,NA,8.4,"Daycent","5_8",5,8,""
2023,1.21405777777778,NA,8.4,"Daycent","5_8",5,8,""
2024,NA,0.941228888888889,8.5,"Daycent","5_8",5,8,""
2024,NA,NA,8.5,"Daycent","5_8",5,8,""
2025,NA,NA,8.7,"Daycent","5_8",5,8,""
2025,0.790128888888889,NA,8.7,"Daycent","5_8",5,8,""
2026,NA,NA,8.8,"Daycent","5_8",5,8,""
2026,NA,0.645182222222222,8.8,"Daycent","5_8",5,8,""
2027,NA,NA,9,"Daycent","5_8",5,8,""
2027,1.70568222222222,NA,9,"Daycent","5_8",5,8,""
2028,NA,NA,9.1,"Daycent","5_8",5,8,""
2028,NA,1.95700444444444,9.1,"Daycent","5_8",5,8,""
2029,NA,NA,9.4,"Daycent","5_8",5,8,""
2029,2.07424222222222,NA,9.4,"Daycent","5_8",5,8,""
2030,NA,0.550062222222222,9.5,"Daycent","5_8",5,8,""
2030,NA,NA,9.5,"Daycent","5_8",5,8,""
2031,1.03261333333333,NA,9.6,"Daycent","5_8",5,8,""
2031,NA,NA,9.6,"Daycent","5_8",5,8,""
2032,NA,NA,9.8,"Daycent","5_8",5,8,""
2032,NA,1.35707111111111,9.8,"Daycent","5_8",5,8,""
2033,NA,NA,10,"Daycent","5_8",5,8,""
2033,1.45633555555556,NA,10,"Daycent","5_8",5,8,""
2034,NA,NA,10.2,"Daycent","5_8",5,8,""
2034,NA,1.15551555555556,10.2,"Daycent","5_8",5,8,""
2035,NA,NA,10.3,"Daycent","5_8",5,8,""
2035,0.801862222222222,NA,10.3,"Daycent","5_8",5,8,""
2036,NA,NA,10.5,"Daycent","5_8",5,8,""
2036,NA,1.32432444444444,10.5,"Daycent","5_8",5,8,""
2037,1.14754,NA,10.7,"Daycent","5_8",5,8,""
2037,NA,NA,10.7,"Daycent","5_8",5,8,""
2038,NA,1.38152222222222,10.8,"Daycent","5_8",5,8,""
2038,NA,NA,10.8,"Daycent","5_8",5,8,""
2039,NA,NA,11,"Daycent","5_8",5,8,""
2039,1.54246,NA,11,"Daycent","5_8",5,8,""
2040,NA,1.14022444444444,11.2,"Daycent","5_8",5,8,""
2040,NA,NA,11.2,"Daycent","5_8",5,8,""
2041,NA,NA,11.4,"Daycent","5_8",5,8,""
2041,1.68552,NA,11.4,"Daycent","5_8",5,8,""
2042,NA,0.866811111111111,11.6,"Daycent","5_8",5,8,""
2042,NA,NA,11.6,"Daycent","5_8",5,8,""
2043,NA,NA,11.7,"Daycent","5_8",5,8,""
2043,1.54036444444444,NA,11.7,"Daycent","5_8",5,8,""
2044,NA,1.55408,11.9,"Daycent","5_8",5,8,""
2044,NA,NA,11.9,"Daycent","5_8",5,8,""
2045,NA,NA,12.1,"Daycent","5_8",5,8,""
2045,1.16177777777778,NA,12.1,"Daycent","5_8",5,8,""
2046,NA,NA,12.2,"Daycent","5_8",5,8,""
2046,NA,1.36997777777778,12.2,"Daycent","5_8",5,8,""
2047,NA,NA,12.4,"Daycent","5_8",5,8,""
2047,1.98643111111111,NA,12.4,"Daycent","5_8",5,8,""
2048,NA,NA,12.5,"Daycent","5_8",5,8,""
2048,NA,1.10772888888889,12.5,"Daycent","5_8",5,8,""
2049,NA,NA,12.7,"Daycent","5_8",5,8,""
2049,1.69818444444444,NA,12.7,"Daycent","5_8",5,8,""
2050,NA,NA,NA,"Daycent","5_8",5,8,""
2050,NA,1.67016444444444,NA,"Daycent","5_8",5,8,""
