"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1994,NA,0.694542222222222,7.4,"Daycent","5_7",5,7,""
1995,NA,0.455355555555556,7.2,"Daycent","5_7",5,7,""
1996,NA,0.247702222222222,7,"Daycent","5_7",5,7,""
1997,NA,0.289728888888889,6.9,"Daycent","5_7",5,7,""
1998,NA,0.239173333333333,6.7,"Daycent","5_7",5,7,""
1999,NA,0.0884777777777778,6.5,"Daycent","5_7",5,7,""
2000,NA,0.307264444444444,6.4,"Daycent","5_7",5,7,""
2001,NA,0.379391111111111,6.2,"Daycent","5_7",5,7,""
2002,NA,1.20476,6.1,"Daycent","5_7",5,7,""
2003,NA,0,6,"Daycent","5_7",5,7,""
2004,NA,3.08648444444444,6,"Daycent","5_7",5,7,""
2005,NA,1.32691777777778,6.4,"Daycent","5_7",5,7,""
2006,NA,0.332437777777778,6.6,"Daycent","5_7",5,7,""
2007,NA,0.743968888888889,6.8,"Daycent","5_7",5,7,""
2008,NA,0.937662222222222,7,"Daycent","5_7",5,7,""
2009,NA,0.495231111111111,6.9,"Daycent","5_7",5,7,""
2010,NA,0.98362,7,"Daycent","5_7",5,7,""
2011,NA,0.396597777777778,7,"Daycent","5_7",5,7,""
2012,NA,1.15944,7.2,"Daycent","5_7",5,7,""
2013,NA,0.437071111111111,7.1,"Daycent","5_7",5,7,""
2014,NA,1.55552,7.3,"Daycent","5_7",5,7,""
2015,NA,0.43402,7.3,"Daycent","5_7",5,7,""
2016,NA,1.28938666666667,7.5,"Daycent","5_7",5,7,""
2017,NA,0.674913333333333,7.4,"Daycent","5_7",5,7,""
2018,NA,1.23252444444444,7.6,"Daycent","5_7",5,7,""
2019,NA,0.66132,7.6,"Daycent","5_7",5,7,""
2020,NA,0.909442222222222,7.7,"Daycent","5_7",5,7,""
2021,NA,0.68894,7.6,"Daycent","5_7",5,7,""
2022,NA,1.32329777777778,7.8,"Daycent","5_7",5,7,""
2023,NA,0.425888888888889,7.6,"Daycent","5_7",5,7,""
2024,NA,1.14582444444444,7.5,"Daycent","5_7",5,7,""
2025,NA,0.331808888888889,7.4,"Daycent","5_7",5,7,""
2026,NA,0.952495555555555,7.4,"Daycent","5_7",5,7,""
2027,NA,1.11346444444444,7.3,"Daycent","5_7",5,7,""
2028,NA,1.96277555555556,7.3,"Daycent","5_7",5,7,""
2029,NA,0.984595555555556,7.2,"Daycent","5_7",5,7,""
2030,NA,0.791244444444445,7.3,"Daycent","5_7",5,7,""
2031,NA,0.610977777777778,7.2,"Daycent","5_7",5,7,""
2032,NA,1.19924222222222,7.2,"Daycent","5_7",5,7,""
2033,NA,0.86746,7.2,"Daycent","5_7",5,7,""
2034,NA,1.43728,7.3,"Daycent","5_7",5,7,""
2035,NA,0.521386666666667,7.2,"Daycent","5_7",5,7,""
2036,NA,1.27621555555556,7.3,"Daycent","5_7",5,7,""
2037,NA,0.693877777777778,7.2,"Daycent","5_7",5,7,""
2038,NA,1.50095111111111,7.3,"Daycent","5_7",5,7,""
2039,NA,0.888657777777778,7.3,"Daycent","5_7",5,7,""
2040,NA,1.17377777777778,7.4,"Daycent","5_7",5,7,""
2041,NA,1.00889333333333,7.4,"Daycent","5_7",5,7,""
2042,NA,1.03301777777778,7.5,"Daycent","5_7",5,7,""
2043,NA,0.984751111111111,7.5,"Daycent","5_7",5,7,""
2044,NA,1.85255777777778,7.6,"Daycent","5_7",5,7,""
2045,NA,0.676184444444444,7.6,"Daycent","5_7",5,7,""
2046,NA,1.53736666666667,7.6,"Daycent","5_7",5,7,""
2047,NA,1.18194666666667,7.6,"Daycent","5_7",5,7,""
2048,NA,1.52580222222222,7.7,"Daycent","5_7",5,7,""
2049,NA,1.06209777777778,7.6,"Daycent","5_7",5,7,""
2050,NA,1.90937111111111,NA,"Daycent","5_7",5,7,""
